Date,Tweets,Trending,Retweets,Favs,Comments
2018-07-31,Will be in Tampa tonight. A big year for   who will be a great governor for Florida. Strong on Crime Borders and our 2nd Amendment. Big help on Tax & Regulation Cuts. Loves our Military & our Vets. Has my Full & Total Endorsement!,RepDeSantis,13000.0,55000.0,7200.0
2018-07-31,I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA doesn’t seem to make much sense!,,9900.0,51000.0,19000.0
2018-07-31,Collusion is not a crime but that doesn’t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!,,19000.0,84000.0,39000.0
2018-07-31,One of the reasons we need Great Border Security is that Mexico’s murder rate in 2017 increased by 27% to 31174 people killed a record! The Democrats want Open Borders. I want Maximum Border Security and respect for ICE and our great Law Enforcement Professionals! ,FoxNews,24000.0,90000.0,13000.0
2018-07-31,Rush Limbaugh is a great guy who truly gets it!,,15000.0,73000.0,14000.0
2018-07-31,....them richer. Their network is highly overrated I have beaten them at every turn. They want to protect their companies outside the U.S. from being taxed I’m for America First & the American Worker - a puppet for no one. Two nice guys with bad ideas. Make America Great Again!,,16000.0,73000.0,11000.0
2018-07-31,The globalist Koch Brothers who have become a total joke in real Republican circles are against Strong Borders and Powerful Trade. I never sought their support because I don’t need their money or bad ideas. They love my Tax & Regulation Cuts Judicial picks & more. I made.....,,21000.0,86000.0,12000.0
2018-07-31,MAKING AMERICA GREAT AGAIN!,,36000.0,108000.0,35000.0
2018-07-31,A highly respected Federal judge today stated that the “Trump Administration gets great credit” for reuniting illegal families. Thank you and please look at the previous administrations record - not good!,,21000.0,86000.0,25000.0
2018-08-01,“Private payrolls boom in July increasing by 219000 vs 185000 estimate ADP”,,14000.0,58000.0,8500.0
2018-08-01,Join me tomorrow night at 7pmE in Wilkes-Barre Township Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets ,,11000.0,44000.0,11000.0
2018-08-01,,,11000.0,49000.0,5500.0
2018-08-01,It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the  !,,15000.0,64000.0,12000.0
2018-08-01,“We already have a smoking gun about a campaign getting dirt on their opponent it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen Washington Post,,21000.0,77000.0,22000.0
2018-08-01,Looking back on history who was treated worse Alfonse Capone legendary mob boss killer and “Public Enemy Number One” or Paul Manafort political operative & Reagan/Dole darling now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?,,18000.0,70000.0,31000.0
2018-08-01,Russian Collusion with the Trump Campaign one of the most successful in history is a TOTAL HOAX. The Democrats paid for the phony and discredited Dossier which was along with Comey McCabe Strzok and his lover the lovely Lisa Page used to begin the Witch Hunt. Disgraceful!,,21000.0,83000.0,30000.0
2018-08-01,Paul Manafort worked for Ronald Reagan Bob Dole and many other highly prominent and respected political leaders. He worked for me for a very short time. Why didn’t government tell me that he was under investigation. These old charges have nothing to do with Collusion - a Hoax!,,22000.0,87000.0,23000.0
2018-08-01,..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now before it continues to stain our country any further. Bob Mueller is totally conflicted and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA!,,24000.0,94000.0,62000.0
2018-08-01,.....remain in the FBI while he himself was being investigated. This is a real issue. It won’t go into a Mueller Report because Mueller is going to protect these guys. Mueller has an interest in creating the illusion of objectivity around his investigation.” ALAN DERSHOWITZ....,,16000.0,63000.0,8700.0
2018-08-01,“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTION OF DONALD TRUMP. He needed an insurance policy. Those are illegal improper goals trying to influence the Election. He should never ever been allowed to........,,20000.0,80000.0,13000.0
2018-08-01,Thank you Florida. I love you!,,17000.0,73000.0,12000.0
2018-08-02,They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the FAKE NEWS which is a large percentage of the media that is the enemy of the people!,,33000.0,142000.0,40000.0
2018-08-02,Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly talented future Congressman  . See you all then! Tickets ,,9100.0,39000.0,6100.0
2018-08-02,When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able to leave the WORK REQUIREMENTS FOR FOOD STAMPS PROVISION that the House approved. Senate should go to 51 votes!,,13000.0,61000.0,8500.0
2018-08-02,Pennsylvania has to love Trump because unlike all of the others before me I am bringing STEEL BACK in a VERY BIG way. Plants opening up in Pennsylvania and all over the Country and Congressman Lou Barletta who is running for the Senate in Pennsylvania is really helping!,,16000.0,78000.0,12000.0
2018-08-02,Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will be campaigning hard for an original supporter Lou Barletta to replace a weak an ineffective Senator Bob Casey. Lou is tough and smart loves PA and our Country!,,13000.0,63000.0,5500.0
2018-08-02,Working hard thank you!,,21000.0,90000.0,20000.0
2018-08-02,Wow   is blowing away the competition in the morning ratings. Morning Joe is a dead show with very few people watching and sadly Fake News CNN is also doing poorly. Too much hate and inaccurately reported stories - too predictable!,foxandfriends,21000.0,95000.0,30000.0
2018-08-02,Charles Koch of Koch Brothers who claims to be giving away millions of dollars to politicians even though I know very few who have seen this (?) now makes the ridiculous statement that what President Trump is doing is unfair to “foreign workers.” He is correct AMERICA FIRST!,,25000.0,100000.0,14000.0
2018-08-02,Thank you to Chairman Kim Jong Un for keeping your word & starting the process of sending home the remains of our great and beloved missing fallen! I am not at all surprised that you took this kind action. Also thank you for your nice letter - l look forward to seeing you soon!,,25000.0,127000.0,23000.0
2018-08-02,Congratulations to    on The TREMENDOUS success of his just out book “The Russia Hoax The Illicit Scheme To Clear Hillary Clinton & Frame Donald Trump.” Already number one on Amazon. Hard work from a brilliant guy. It’s the Real Story of the Rigged Witch Hunt!,GreggJarrett,16000.0,69000.0,13000.0
2018-08-02,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and all of our great Military participants on a job well done. A special thanks to Vice President Mike Pence on delivering a truly magnificent tribute!,,17000.0,85000.0,6000.0
2018-08-03,Almost 500000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we couldn’t create this type of job anymore. Wrong in fact these are among our best and most important jobs!,,22000.0,96000.0,14000.0
2018-08-03,“The media are good news fire extinguishers!”   ,"greggutfeld, TheFive",10000.0,45000.0,5700.0
2018-08-03,NASA which is making a BIG comeback under the Trump Administration has just named 9 astronauts for Boeing and Spacex space flights. We have the greatest facilities in the world and we are now letting the private sector pay to use them. Exciting things happening. Space Force!,,17000.0,79000.0,10000.0
2018-08-03,July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jobs since I won the Election. 4.1 GDP. More than 4 million people have received a pay raise due to tax reform. $400 Billion brought back from “overseas.” ,FoxNews,18000.0,76000.0,9100.0
2018-08-03,Marsha Blackburn had a BIG win last night in the Tennessee primary for U.S. Senate. She is an outstanding person & great supporter of mine. Congratulations Marsha we need you very badly in the Senate to vote for our agenda. Your next opponent will vote against all we are doing!,,15000.0,69000.0,4500.0
2018-08-03,"""“Pastor praises Trump as pro-black at prison reform event”""",,15000.0,59000.0,9100.0
2018-08-03,Congratulations Marsha!,,8300.0,40000.0,3000.0
2018-08-03,Congratulations to Bill Lee of Tennessee on his big primary win for Governor last night.  He ran a great campaign and now will finish off the job in November. Bill has my total and enthusiastic Endorsement!,,15000.0,76000.0,7100.0
